Compound Identifier	Odor	Replicate	Intensity	Dilution	subject #	INTENSITY/STRENGTH	VALENCE/PLEASANTNESS	BAKERY	SWEET	FRUIT	FISH	GARLIC	SPICES	COLD	SOUR	BURNT	ACID	WARM	MUSKY	SWEATY	AMMONIA/URINOUS	DECAYED	WOOD	GRASS	FLOWER	CHEMICAL
12348	N/A	0	high	 '1/100,000'	28	87	24	0	61	92	0	0	0	0	14	0	0	0	0	0	0	91	0	0	0	49
12348	N/A	0	high	 '1/100,000'	29	79	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
12348	N/A	0	high	 '1/100,000'	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12348	N/A	0	high	 '1/100,000'	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12348	N/A	0	high	 '1/100,000'	32	85	16	0	0	0	58	0	88	0	0	19	0	0	0	0	0	0	0	0	0	0
12348	N/A	0	high	 '1/100,000'	33	62	99	0	65	0	0	0	0	0	68	0	0	47	0	0	0	0	0	68	0	0
12348	N/A	0	high	 '1/100,000'	34	65	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12348	N/A	0	high	 '1/100,000'	35	66	100	0	83	93	0	0	0	100	0	0	0	0	0	0	0	0	0	0	15	0
12348	N/A	0	high	 '1/100,000'	36	3	7	0	0	0	0	0	0	6	12	0	0	0	12	0	16	0	0	0	0	10
12348	N/A	0	high	 '1/100,000'	37	89	11	0	0	0	0	0	0	0	0	0	14	0	9	0	0	12	0	0	0	60
12348	N/A	0	high	 '1/100,000'	38	69	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12348	N/A	0	high	 '1/100,000'	39	86	94	3	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12348	N/A	0	high	 '1/100,000'	40	89	82	0	22	41	0	0	48	0	38	0	0	0	0	0	0	0	0	0	0	61
12348	N/A	0	high	 '1/100,000'	41	100	100	60	100	100	0	0	0	0	0	0	0	95	0	0	0	0	0	85	100	0
12348	N/A	0	high	 '1/100,000'	42	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12348	N/A	0	high	 '1/100,000'	43	73	100	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
12348	N/A	0	high	 '1/100,000'	44	8	60	0	19	0	0	0	0	0	0	0	0	0	27	0	0	0	0	55	0	0
12348	N/A	0	high	 '1/100,000'	45	0	72	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0
12348	N/A	0	high	 '1/100,000'	46	48	49	1	1	1	1	1	1	1	1	1	1	1	17	1	1	1	1	1	1	1
12348	N/A	0	high	 '1/100,000'	47	95	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
12348	N/A	0	high	 '1/100,000'	48	78	36	0	0	0	0	11	25	0	0	0	0	15	0	31	0	0	0	0	0	0
12348	N/A	0	high	 '1/100,000'	49	65	70	0	29	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	1	25	18	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	2	65	21	0	0	0	21	0	28	0	0	0	1	0	0	0	1	0	0	0	0	2
12748	N/A	0	high	 '1/100,000'	3	95	14	0	3	0	0	0	39	0	0	0	54	0	0	0	63	0	0	0	0	65
12748	N/A	0	high	 '1/100,000'	4	85	7	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	88	0	0	9
12748	N/A	0	high	 '1/100,000'	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12748	N/A	0	high	 '1/100,000'	6	0	40	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	7	80	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	5	0	0	0	35
12748	N/A	0	high	 '1/100,000'	8	56	22	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	9	57	11	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0
12748	N/A	0	high	 '1/100,000'	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12748	N/A	0	high	 '1/100,000'	11	95	48	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	12	79	12	0	0	0	0	0	0	0	36	31	0	0	0	20	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	13	100	13	0	0	0	29	41	33	0	0	80	0	74	82	35	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	14	56	1	0	0	0	0	0	0	0	36	40	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	15	55	26	0	0	0	0	23	0	0	0	20	23	0	0	22	0	20	0	0	0	0
12748	N/A	0	high	 '1/100,000'	16	75	22	0	45	0	0	17	23	39	0	29	39	0	0	29	31	16	33	15	0	18
12748	N/A	0	high	 '1/100,000'	17	51	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
12748	N/A	0	high	 '1/100,000'	18	78	45	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	19	77	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	20	46	54	0	0	0	0	47	24	0	0	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	21	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12748	N/A	0	high	 '1/100,000'	22	97	3	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	23	63	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	24	78	37	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	62
12748	N/A	0	high	 '1/100,000'	25	94	17	0	0	0	77	71	45	0	0	93	34	0	67	19	0	17	40	80	0	35
12748	N/A	0	high	 '1/100,000'	26	45	73	0	7	0	7	25	27	0	0	9	0	56	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	27	94	0	0	0	0	0	50	14	0	0	0	48	0	74	46	16	0	0	0	0	79
12748	N/A	0	high	 '1/100,000'	28	36	62	0	0	0	0	24	70	0	0	95	29	0	0	0	0	0	75	0	0	0
12748	N/A	0	high	 '1/100,000'	29	97	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12748	N/A	0	high	 '1/100,000'	31	0	12	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	32	90	67	0	50	0	0	0	79	0	0	0	0	0	0	0	0	0	5	0	0	0
12748	N/A	0	high	 '1/100,000'	33	16	0	0	0	0	0	0	0	0	0	0	0	60	51	0	0	100	0	0	0	0
12748	N/A	0	high	 '1/100,000'	34	47	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	35	65	8	0	0	0	0	0	0	27	0	0	0	0	47	28	24	7	0	0	0	15
12748	N/A	0	high	 '1/100,000'	36	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12748	N/A	0	high	 '1/100,000'	37	13	92	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	38	80	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	39	57	10	0	0	0	0	0	0	0	0	77	9	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	40	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12748	N/A	0	high	 '1/100,000'	41	100	99	0	0	0	100	88	70	0	100	36	36	56	100	98	38	98	12	15	0	0
12748	N/A	0	high	 '1/100,000'	42	4	27	0	0	0	0	3	7	1	1	1	1	7	1	1	1	1	0	0	0	17
12748	N/A	0	high	 '1/100,000'	43	23	19	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70
12748	N/A	0	high	 '1/100,000'	44	70	13	0	28	0	13	0	0	0	30	18	30	12	43	24	0	26	0	0	0	0
12748	N/A	0	high	 '1/100,000'	45	61	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
12748	N/A	0	high	 '1/100,000'	46	58	49	1	1	1	1	1	1	1	1	1	22	1	1	1	1	1	1	1	1	1
12748	N/A	0	high	 '1/100,000'	47	2	45	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	48	22	38	0	0	0	0	56	0	0	0	0	0	50	0	0	0	0	0	0	0	0
12748	N/A	0	high	 '1/100,000'	49	24	37	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	3
13187	N/A	0	high	 '1/100,000'	1	55	61	0	98	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	2	72	64	0	39	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
13187	N/A	0	high	 '1/100,000'	3	30	81	0	37	36	0	0	56	0	0	0	0	0	0	0	0	0	0	29	48	0
13187	N/A	0	high	 '1/100,000'	4	100	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
13187	N/A	0	high	 '1/100,000'	5	37	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13187	N/A	0	high	 '1/100,000'	7	91	97	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60
13187	N/A	0	high	 '1/100,000'	8	90	90	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13187	N/A	0	high	 '1/100,000'	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13187	N/A	0	high	 '1/100,000'	11	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0
13187	N/A	0	high	 '1/100,000'	12	66	37	0	0	0	0	0	0	0	0	0	72	41	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	13	71	79	0	29	65	0	0	0	85	28	0	56	0	0	0	78	34	0	0	0	81
13187	N/A	0	high	 '1/100,000'	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13187	N/A	0	high	 '1/100,000'	15	67	68	25	53	48	0	0	0	0	27	9	29	50	13	0	0	0	0	0	21	36
13187	N/A	0	high	 '1/100,000'	16	68	35	0	25	0	0	0	0	0	11	0	0	5	0	0	0	0	0	3	8	27
13187	N/A	0	high	 '1/100,000'	17	41	51	0	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
13187	N/A	0	high	 '1/100,000'	18	14	66	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	19	66	63	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	20	32	61	0	84	42	0	0	0	0	15	0	0	0	0	0	0	0	0	0	45	0
13187	N/A	0	high	 '1/100,000'	21	55	100	54	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	22	34	67	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	23	64	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
13187	N/A	0	high	 '1/100,000'	24	64	51	59	72	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	25	78	21	0	40	0	0	0	30	0	53	24	0	23	0	14	38	0	27	0	0	46
13187	N/A	0	high	 '1/100,000'	26	72	54	8	71	79	0	0	0	17	31	0	26	4	0	0	0	0	0	0	0	20
13187	N/A	0	high	 '1/100,000'	27	40	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59
13187	N/A	0	high	 '1/100,000'	28	34	66	0	43	79	0	0	27	0	24	0	0	0	0	0	0	0	0	0	93	0
13187	N/A	0	high	 '1/100,000'	29	96	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
13187	N/A	0	high	 '1/100,000'	30	78	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	9	0	29
13187	N/A	0	high	 '1/100,000'	31	100	100	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0
13187	N/A	0	high	 '1/100,000'	32	87	12	0	0	0	18	0	22	0	68	0	43	0	26	0	24	0	0	0	0	38
13187	N/A	0	high	 '1/100,000'	33	0	0	0	0	0	0	0	0	67	0	0	55	0	0	0	31	0	0	0	0	29
13187	N/A	0	high	 '1/100,000'	34	53	54	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	35	49	100	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	36	53	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	37	70	37	0	0	0	0	0	0	0	0	0	16	0	10	0	0	14	0	0	8	35
13187	N/A	0	high	 '1/100,000'	38	58	60	0	28	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	39	43	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	40	3	81	0	0	0	0	0	62	0	0	0	38	0	0	0	0	0	0	0	0	44
13187	N/A	0	high	 '1/100,000'	41	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13187	N/A	0	high	 '1/100,000'	42	63	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13187	N/A	0	high	 '1/100,000'	43	54	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0
13187	N/A	0	high	 '1/100,000'	44	68	81	0	53	68	0	0	0	0	21	0	0	0	0	0	0	0	0	0	24	0
13187	N/A	0	high	 '1/100,000'	45	57	66	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	46	50	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13187	N/A	0	high	 '1/100,000'	47	68	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13187	N/A	0	high	 '1/100,000'	48	54	81	0	44	0	0	0	0	0	15	0	0	0	0	9	0	0	0	0	0	2
13187	N/A	0	high	 '1/100,000'	49	43	61	0	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
13204	N/A	0	high	 '1/100,000'	1	1	52	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	2	55	37	0	0	1	0	0	4	0	0	0	10	0	0	0	0	0	0	0	1	10
13204	N/A	0	high	 '1/100,000'	3	83	3	0	0	0	0	0	0	0	0	0	47	53	0	0	72	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	4	86	100	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13204	N/A	0	high	 '1/100,000'	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13204	N/A	0	high	 '1/100,000'	7	94	84	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
13204	N/A	0	high	 '1/100,000'	8	91	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
13204	N/A	0	high	 '1/100,000'	9	51	28	0	0	0	0	3	0	0	0	0	3	0	0	0	32	0	0	0	0	21
13204	N/A	0	high	 '1/100,000'	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13204	N/A	0	high	 '1/100,000'	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13204	N/A	0	high	 '1/100,000'	12	76	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	48
13204	N/A	0	high	 '1/100,000'	13	28	78	87	51	0	0	0	0	0	0	71	0	58	0	0	0	0	37	23	51	0
13204	N/A	0	high	 '1/100,000'	14	14	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	15	34	30	0	0	0	12	0	13	27	23	12	12	20	0	0	0	0	0	0	0	23
13204	N/A	0	high	 '1/100,000'	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13204	N/A	0	high	 '1/100,000'	17	50	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
13204	N/A	0	high	 '1/100,000'	18	79	27	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	83
13204	N/A	0	high	 '1/100,000'	19	64	19	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	20	28	53	0	47	0	0	0	0	0	0	15	0	36	0	0	0	0	0	0	17	0
13204	N/A	0	high	 '1/100,000'	21	65	41	0	11	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	10
13204	N/A	0	high	 '1/100,000'	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13204	N/A	0	high	 '1/100,000'	23	16	72	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	24	81	40	9	8	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	25	65	35	35	0	0	54	18	0	0	0	90	20	40	33	37	0	0	37	16	0	53
13204	N/A	0	high	 '1/100,000'	26	72	61	0	0	0	0	0	3	0	0	43	0	45	0	0	0	0	7	0	0	9
13204	N/A	0	high	 '1/100,000'	27	4	33	0	0	0	0	8	28	0	0	9	8	49	0	0	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	28	26	65	0	17	0	0	0	69	0	52	0	22	38	0	0	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	29	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	30	14	65	0	15	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	33	2
13204	N/A	0	high	 '1/100,000'	31	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
13204	N/A	0	high	 '1/100,000'	32	71	69	0	16	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	33	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	64
13204	N/A	0	high	 '1/100,000'	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13204	N/A	0	high	 '1/100,000'	35	17	39	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	61	0	0	0
13204	N/A	0	high	 '1/100,000'	36	54	59	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13204	N/A	0	high	 '1/100,000'	38	72	12	0	0	0	0	0	0	0	0	0	0	0	5	24	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	39	9	30	0	0	0	0	0	0	0	0	7	8	16	10	0	0	9	9	0	0	0
13204	N/A	0	high	 '1/100,000'	40	74	73	0	0	0	0	0	0	0	13	0	0	40	0	0	0	0	0	48	0	0
13204	N/A	0	high	 '1/100,000'	41	70	64	0	11	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	42	0	49	0	0	0	0	0	0	5	0	0	0	1	0	0	0	23	0	0	0	50
13204	N/A	0	high	 '1/100,000'	43	54	36	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	35
13204	N/A	0	high	 '1/100,000'	44	18	71	0	33	0	0	0	0	0	0	0	0	23	0	0	0	0	17	34	0	0
13204	N/A	0	high	 '1/100,000'	45	25	73	33	46	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	46	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13204	N/A	0	high	 '1/100,000'	47	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
13204	N/A	0	high	 '1/100,000'	48	78	28	0	0	0	0	17	0	0	50	0	0	0	0	47	0	0	0	0	0	0
13204	N/A	0	high	 '1/100,000'	49	51	29	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	20
13216	N/A	0	high	 '1/100,000'	1	3	46	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	72
13216	N/A	0	high	 '1/100,000'	2	67	56	0	79	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13216	N/A	0	high	 '1/100,000'	3	22	86	0	0	0	0	0	0	0	50	0	53	0	0	0	17	85	88	0	0	63
13216	N/A	0	high	 '1/100,000'	4	87	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89
13216	N/A	0	high	 '1/100,000'	5	6	3	0	0	0	0	0	0	0	0	20	16	18	15	25	17	19	16	15	0	0
13216	N/A	0	high	 '1/100,000'	6	0	56	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0
13216	N/A	0	high	 '1/100,000'	7	66	92	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63
13216	N/A	0	high	 '1/100,000'	8	56	45	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0
13216	N/A	0	high	 '1/100,000'	9	56	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
13216	N/A	0	high	 '1/100,000'	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13216	N/A	0	high	 '1/100,000'	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13216	N/A	0	high	 '1/100,000'	12	95	5	0	0	0	0	0	0	0	85	58	0	0	0	0	27	39	41	0	0	69
13216	N/A	0	high	 '1/100,000'	13	79	22	0	63	0	0	0	60	100	47	0	0	0	0	0	49	76	0	80	99	53
13216	N/A	0	high	 '1/100,000'	14	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0
13216	N/A	0	high	 '1/100,000'	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13216	N/A	0	high	 '1/100,000'	16	62	60	0	42	39	0	0	36	0	0	0	15	25	0	0	0	0	0	43	80	0
13216	N/A	0	high	 '1/100,000'	17	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	23
13216	N/A	0	high	 '1/100,000'	18	0	58	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0
13216	N/A	0	high	 '1/100,000'	19	77	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13216	N/A	0	high	 '1/100,000'	20	63	55	0	0	0	0	0	16	0	14	0	0	0	0	0	0	0	0	13	0	0
13216	N/A	0	high	 '1/100,000'	21	61	0	0	0	0	0	0	0	0	3	2	0	0	21	5	0	2	0	0	0	0
13216	N/A	0	high	 '1/100,000'	22	80	68	65	67	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0
13216	N/A	0	high	 '1/100,000'	23	79	57	0	8	9	0	0	17	18	0	0	0	0	0	0	0	0	0	0	43	0
13216	N/A	0	high	 '1/100,000'	24	53	51	0	4	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	12	58
13216	N/A	0	high	 '1/100,000'	25	80	56	0	100	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	76	0
13216	N/A	0	high	 '1/100,000'	26	68	28	0	0	0	0	0	0	0	0	0	0	0	63	37	5	7	23	4	0	20
13216	N/A	0	high	 '1/100,000'	27	61	58	0	34	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	40
13216	N/A	0	high	 '1/100,000'	28	5	62	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	13	72	0	0
13216	N/A	0	high	 '1/100,000'	29	12	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13216	N/A	0	high	 '1/100,000'	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
