Compound Identifier	Odor	Replicate	Intensity	Dilution	subject #	INTENSITY/STRENGTH	VALENCE/PLEASANTNESS	BAKERY	SWEET	FRUIT	FISH	GARLIC	SPICES	COLD	SOUR	BURNT	ACID	WARM	MUSKY	SWEATY	AMMONIA/URINOUS	DECAYED	WOOD	GRASS	FLOWER	CHEMICAL
9012	N/A	0	high	 '1/10'	26	67	16	0	0	0	49	6	5	0	44	0	40	0	13	0	54	27	0	0	0	38
9012	N/A	0	high	 '1/10'	27	12	26	0	0	0	0	0	13	0	0	90	0	0	0	0	0	0	0	0	0	9
9012	N/A	0	high	 '1/10'	28	44	39	63	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0
9012	N/A	0	high	 '1/10'	29	85	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0
9012	N/A	0	high	 '1/10'	30	64	35	0	0	0	0	0	0	0	21	19	19	27	14	5	16	11	0	0	0	90
9012	N/A	0	high	 '1/10'	31	76	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0
9012	N/A	0	high	 '1/10'	32	17	75	0	0	0	12	11	78	0	0	58	0	44	0	0	0	0	19	0	0	0
9012	N/A	0	high	 '1/10'	33	74	77	100	100	0	0	0	0	52	0	100	0	0	0	0	0	0	0	0	0	0
9012	N/A	0	high	 '1/10'	34	44	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
9012	N/A	0	high	 '1/10'	35	23	18	0	0	0	0	34	83	0	0	0	0	32	0	0	0	0	0	0	0	0
9012	N/A	0	high	 '1/10'	36	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0
9012	N/A	0	high	 '1/10'	37	74	42	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	53	0
9012	N/A	0	high	 '1/10'	38	75	37	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0
9012	N/A	0	high	 '1/10'	39	55	4	0	0	0	0	0	0	0	0	0	0	0	40	0	42	0	0	0	0	0
9012	N/A	0	high	 '1/10'	40	90	77	0	0	0	0	0	65	0	49	0	0	52	0	0	0	0	0	0	0	43
9012	N/A	0	high	 '1/10'	41	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9012	N/A	0	high	 '1/10'	42	68	3	0	0	0	0	0	0	0	1	87	15	10	0	0	0	80	0	0	0	89
9012	N/A	0	high	 '1/10'	43	21	2	0	0	0	0	0	0	0	0	62	0	0	6	7	0	11	0	0	0	33
9012	N/A	0	high	 '1/10'	44	67	19	0	0	0	0	0	0	42	56	0	58	0	31	0	0	0	0	0	0	0
9012	N/A	0	high	 '1/10'	45	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
9012	N/A	0	high	 '1/10'	46	0	59	7	18	0	21	28	18	22	11	86	21	0	16	12	16	4	19	14	16	14
9012	N/A	0	high	 '1/10'	47	87	27	0	0	0	0	0	0	0	0	26	0	12	0	0	0	0	0	0	0	0
9012	N/A	0	high	 '1/10'	48	91	1	0	0	0	0	0	0	0	52	0	21	34	0	0	39	0	0	0	0	0
9012	N/A	0	high	 '1/10'	49	55	36	0	0	0	12	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55
10886	N/A	0	high	 '1/10'	2	0	78	0	63	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	3	71	80	0	56	36	0	0	36	0	0	0	0	0	0	0	0	0	0	37	25	14
10886	N/A	0	high	 '1/10'	4	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86
10886	N/A	0	high	 '1/10'	5	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	6	0	45	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	7	23	99	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0
10886	N/A	0	high	 '1/10'	8	72	54	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	9	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	21	0	0	0
10886	N/A	0	high	 '1/10'	10	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73
10886	N/A	0	high	 '1/10'	11	0	70	0	0	0	0	0	0	0	71	0	0	0	96	25	47	0	0	0	0	0
10886	N/A	0	high	 '1/10'	12	78	49	0	0	0	0	0	0	0	40	0	0	0	19	21	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	13	25	67	0	47	43	0	0	0	100	0	0	0	0	0	0	0	0	0	39	78	14
10886	N/A	0	high	 '1/10'	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	15	0	32	0	17	38	0	0	0	0	26	37	47	0	0	0	15	0	0	0	18	88
10886	N/A	0	high	 '1/10'	16	90	32	0	0	0	0	0	0	0	17	27	19	0	21	0	14	9	0	0	0	48
10886	N/A	0	high	 '1/10'	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10886	N/A	0	high	 '1/10'	18	0	70	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73
10886	N/A	0	high	 '1/10'	19	30	12	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	20	0	47	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	25	0	0	0
10886	N/A	0	high	 '1/10'	21	0	0	0	0	0	0	0	0	0	30	8	0	0	27	0	0	31	0	0	0	0
10886	N/A	0	high	 '1/10'	22	0	88	0	77	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	23	8	10	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
10886	N/A	0	high	 '1/10'	24	6	62	0	82	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	25	28	37	0	0	0	0	0	0	0	11	0	69	0	0	0	55	0	0	0	32	83
10886	N/A	0	high	 '1/10'	26	12	71	17	100	100	0	0	0	4	81	0	47	0	0	0	0	0	0	0	0	6
10886	N/A	0	high	 '1/10'	27	0	73	0	100	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	18
10886	N/A	0	high	 '1/10'	28	37	7	0	0	78	0	0	0	0	0	0	88	0	0	0	0	100	0	0	0	100
10886	N/A	0	high	 '1/10'	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	30	0	86	0	6	0	0	0	55	0	0	0	0	10	0	0	0	0	0	0	65	0
10886	N/A	0	high	 '1/10'	31	0	72	51	71	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	32	0	9	0	0	0	0	0	0	0	75	0	26	0	55	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	33	0	0	0	0	0	0	0	0	0	0	0	0	0	84	100	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	34	0	53	0	15	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	25
10886	N/A	0	high	 '1/10'	35	3	0	9	0	0	0	0	32	0	11	0	0	28	0	0	0	0	13	0	0	0
10886	N/A	0	high	 '1/10'	36	33	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	37	0	37	0	0	0	0	0	0	0	0	6	9	0	0	0	0	6	0	0	0	23
10886	N/A	0	high	 '1/10'	38	0	80	0	60	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	39	58	68	80	53	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	40	0	78	52	58	69	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	41	64	51	0	0	0	0	0	0	0	0	0	5	5	5	2	79	0	0	0	0	18
10886	N/A	0	high	 '1/10'	42	0	32	0	0	0	0	0	0	1	0	0	0	15	0	0	0	7	0	0	0	40
10886	N/A	0	high	 '1/10'	43	0	29	0	27	0	0	0	0	16	0	0	0	0	0	0	0	0	14	0	0	63
10886	N/A	0	high	 '1/10'	44	5	31	0	27	0	0	0	0	0	15	0	25	0	71	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	45	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
10886	N/A	0	high	 '1/10'	46	0	57	1	1	1	1	1	1	1	3	1	1	1	2	1	5	4	9	5	1	17
10886	N/A	0	high	 '1/10'	47	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10886	N/A	0	high	 '1/10'	48	0	45	0	0	0	0	0	0	0	34	0	0	24	29	25	0	0	0	0	0	11
10886	N/A	0	high	 '1/10'	49	0	33	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0
11567	N/A	0	high	'1/1,000'	1	84	65	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0
11567	N/A	0	high	'1/1,000'	2	63	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
11567	N/A	0	high	'1/1,000'	3	82	88	0	34	32	0	0	0	0	0	0	0	56	0	0	0	0	0	0	54	0
11567	N/A	0	high	'1/1,000'	4	100	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
11567	N/A	0	high	'1/1,000'	5	80	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11567	N/A	0	high	'1/1,000'	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11567	N/A	0	high	'1/1,000'	7	98	95	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71
11567	N/A	0	high	'1/1,000'	8	63	41	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
11567	N/A	0	high	'1/1,000'	9	100	0	0	0	0	0	0	0	26	0	0	21	0	0	0	0	0	0	0	0	83
11567	N/A	0	high	'1/1,000'	10	30	55	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	20
11567	N/A	0	high	'1/1,000'	11	100	0	0	0	0	0	0	0	0	0	0	19	0	0	0	84	0	0	0	0	98
11567	N/A	0	high	'1/1,000'	12	95	12	0	0	0	0	0	0	0	0	0	40	0	0	0	49	0	0	0	0	80
11567	N/A	0	high	'1/1,000'	13	100	64	0	31	0	0	0	0	60	14	53	29	0	0	0	0	0	21	32	0	0
11567	N/A	0	high	'1/1,000'	14	26	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11567	N/A	0	high	'1/1,000'	15	58	30	0	19	0	0	0	0	43	62	48	63	0	0	0	0	0	0	0	0	62
11567	N/A	0	high	'1/1,000'	16	71	37	0	0	0	0	0	0	0	0	11	8	0	0	0	17	0	0	0	0	33
11567	N/A	0	high	'1/1,000'	17	54	51	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
11567	N/A	0	high	'1/1,000'	18	90	26	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83
11567	N/A	0	high	'1/1,000'	19	70	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79
11567	N/A	0	high	'1/1,000'	20	80	77	46	95	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11567	N/A	0	high	'1/1,000'	21	100	0	0	0	0	0	0	0	0	12	0	0	0	11	7	0	18	0	0	0	0
11567	N/A	0	high	'1/1,000'	22	95	4	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	82
11567	N/A	0	high	'1/1,000'	23	70	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
11567	N/A	0	high	'1/1,000'	24	91	40	0	52	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	65
11567	N/A	0	high	'1/1,000'	25	100	15	0	0	0	0	0	0	88	0	48	81	0	91	15	100	0	51	0	0	100
11567	N/A	0	high	'1/1,000'	26	59	74	8	33	50	0	0	3	11	12	2	5	0	3	0	0	0	13	0	0	3
11567	N/A	0	high	'1/1,000'	27	82	25	0	0	0	0	0	0	0	0	74	15	0	0	57	0	0	0	0	0	62
11567	N/A	0	high	'1/1,000'	28	89	88	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	48	96
11567	N/A	0	high	'1/1,000'	29	100	1	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0
11567	N/A	0	high	'1/1,000'	30	2	56	0	4	0	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	15
11567	N/A	0	high	'1/1,000'	31	99	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
11567	N/A	0	high	'1/1,000'	32	13	63	0	0	0	11	36	61	0	0	40	0	34	0	0	0	0	27	0	0	0
11567	N/A	0	high	'1/1,000'	33	16	10	0	0	0	0	0	0	0	0	0	0	100	0	0	62	0	0	0	0	100
11567	N/A	0	high	'1/1,000'	34	68	43	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
11567	N/A	0	high	'1/1,000'	35	13	14	0	21	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11567	N/A	0	high	'1/1,000'	36	100	100	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
11567	N/A	0	high	'1/1,000'	37	84	16	0	0	0	0	0	0	0	0	16	7	0	14	0	17	11	0	0	0	24
11567	N/A	0	high	'1/1,000'	38	73	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
11567	N/A	0	high	'1/1,000'	39	72	73	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
11567	N/A	0	high	'1/1,000'	40	88	78	0	0	0	0	0	27	0	0	0	44	0	33	0	0	0	0	0	0	33
11567	N/A	0	high	'1/1,000'	41	72	96	85	93	95	0	0	0	9	0	0	0	0	0	0	0	0	0	19	33	0
11567	N/A	0	high	'1/1,000'	42	78	16	1	1	1	1	1	1	1	1	19	1	4	1	1	5	9	1	1	1	5
11567	N/A	0	high	'1/1,000'	43	73	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59
11567	N/A	0	high	'1/1,000'	44	67	41	0	0	0	0	0	0	0	53	0	76	0	0	0	0	0	0	0	0	69
11567	N/A	0	high	'1/1,000'	45	40	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0
11567	N/A	0	high	'1/1,000'	46	50	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23
11567	N/A	0	high	'1/1,000'	47	92	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
11567	N/A	0	high	'1/1,000'	48	11	88	33	0	0	0	0	34	0	0	0	0	17	0	0	0	0	0	0	0	0
11567	N/A	0	high	'1/1,000'	49	2	55	0	7	0	0	0	0	0	0	5	0	7	4	0	0	0	0	0	0	3
12020	N/A	0	high	'1/1,000'	1	30	37	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0
12020	N/A	0	high	'1/1,000'	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12020	N/A	0	high	'1/1,000'	3	21	70	0	26	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12020	N/A	0	high	'1/1,000'	4	91	84	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
12020	N/A	0	high	'1/1,000'	5	80	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
12020	N/A	0	high	'1/1,000'	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12020	N/A	0	high	'1/1,000'	7	94	96	0	35	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	79
12020	N/A	0	high	'1/1,000'	8	82	41	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0
12020	N/A	0	high	'1/1,000'	9	100	39	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	63	0	0	0
12020	N/A	0	high	'1/1,000'	10	54	45	0	0	0	0	0	0	48	0	0	19	0	0	0	0	0	0	0	0	35
12020	N/A	0	high	'1/1,000'	11	100	0	0	0	0	0	0	0	0	0	54	7	0	12	0	9	72	0	0	0	0
12020	N/A	0	high	'1/1,000'	12	79	37	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	31	0	0	62
12020	N/A	0	high	'1/1,000'	13	12	87	0	54	0	0	0	0	58	0	0	0	0	0	0	0	0	0	41	86	30
12020	N/A	0	high	'1/1,000'	14	5	35	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12020	N/A	0	high	'1/1,000'	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12020	N/A	0	high	'1/1,000'	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12020	N/A	0	high	'1/1,000'	17	53	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53
12020	N/A	0	high	'1/1,000'	18	72	28	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	78
12020	N/A	0	high	'1/1,000'	19	72	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50
12020	N/A	0	high	'1/1,000'	20	59	46	0	0	0	0	15	0	0	0	0	19	0	0	0	0	0	0	0	0	27
12020	N/A	0	high	'1/1,000'	21	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53
12020	N/A	0	high	'1/1,000'	22	100	0	69	0	0	0	100	53	0	0	0	0	0	0	0	0	0	0	0	0	0
12020	N/A	0	high	'1/1,000'	23	19	39	0	0	0	14	0	0	0	0	0	0	0	9	11	0	0	0	13	0	0
12020	N/A	0	high	'1/1,000'	24	56	47	0	0	0	0	0	0	0	24	6	0	0	60	29	0	0	0	0	0	11
12020	N/A	0	high	'1/1,000'	25	81	9	0	6	0	0	12	59	0	0	53	90	0	33	0	35	0	98	0	0	59
12020	N/A	0	high	'1/1,000'	26	38	72	24	47	0	0	0	0	0	0	5	0	11	9	0	0	0	8	0	0	4
12020	N/A	0	high	'1/1,000'	27	80	13	0	0	0	0	0	0	0	0	37	88	0	0	0	0	0	0	0	0	73
12020	N/A	0	high	'1/1,000'	28	62	27	0	0	0	0	0	0	0	0	0	0	0	0	47	66	56	0	0	0	0
12020	N/A	0	high	'1/1,000'	29	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12020	N/A	0	high	'1/1,000'	30	41	63	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	17
12020	N/A	0	high	'1/1,000'	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12020	N/A	0	high	'1/1,000'	32	31	7	0	0	0	19	0	0	0	62	0	51	26	29	0	0	0	0	0	0	25
12020	N/A	0	high	'1/1,000'	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12020	N/A	0	high	'1/1,000'	34	74	8	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	0	0	0	0
12020	N/A	0	high	'1/1,000'	35	4	37	0	0	0	0	0	0	28	0	0	0	0	32	9	0	0	0	0	0	0
12020	N/A	0	high	'1/1,000'	36	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12020	N/A	0	high	'1/1,000'	37	11	84	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	43	8
12020	N/A	0	high	'1/1,000'	38	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12020	N/A	0	high	'1/1,000'	39	42	7	0	0	0	0	0	0	0	0	49	18	0	7	0	0	0	0	0	0	73
12020	N/A	0	high	'1/1,000'	40	14	83	44	48	87	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0
12020	N/A	0	high	'1/1,000'	41	35	58	0	0	0	0	0	7	0	15	100	0	98	6	13	0	15	5	0	0	0
12020	N/A	0	high	'1/1,000'	42	86	0	1	1	1	1	1	1	1	1	2	2	1	2	4	18	3	2	5	1	38
12020	N/A	0	high	'1/1,000'	43	68	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12020	N/A	0	high	'1/1,000'	44	68	60	0	15	0	0	0	0	0	83	0	31	0	0	0	0	0	0	0	0	65
12020	N/A	0	high	'1/1,000'	45	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
12020	N/A	0	high	'1/1,000'	46	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12020	N/A	0	high	'1/1,000'	47	59	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12020	N/A	0	high	'1/1,000'	48	3	100	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60
12020	N/A	0	high	'1/1,000'	49	10	85	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	1	0	33	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	2	67	33	0	0	0	0	2	37	0	0	1	0	0	0	0	0	4	0	0	0	6
12265	N/A	0	high	'1/1,000'	3	22	94	61	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	4	100	83	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	5	84	75	41	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12265	N/A	0	high	'1/1,000'	7	4	94	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	8	52	54	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	9	100	60	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	39	0	0	0
12265	N/A	0	high	'1/1,000'	10	74	4	0	0	0	0	0	0	0	0	0	0	0	23	25	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	11	87	75	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	12	75	73	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	13	83	88	33	76	0	0	0	0	0	0	65	0	100	52	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	14	69	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	15	55	40	0	45	0	0	0	37	32	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	16	73	25	0	9	0	7	4	10	0	0	0	16	0	13	0	2	4	8	0	2	23
12265	N/A	0	high	'1/1,000'	17	53	52	0	0	0	0	13	29	0	0	5	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	18	89	64	0	0	0	0	0	0	0	0	0	0	30	39	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	19	68	71	59	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	20	74	58	0	0	0	0	0	3	0	0	0	0	20	6	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	21	76	7	0	0	0	0	0	0	0	5	5	0	5	27	15	0	3	0	0	0	0
12265	N/A	0	high	'1/1,000'	22	84	66	65	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	23	31	66	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	24	84	58	0	0	0	0	4	7	0	0	0	0	36	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	25	83	36	55	0	0	20	92	75	0	97	0	0	40	72	62	14	18	26	0	0	21
12265	N/A	0	high	'1/1,000'	26	83	100	80	100	0	0	0	5	0	0	6	0	17	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	27	73	20	0	0	0	0	45	0	0	0	83	79	0	66	68	82	0	0	0	0	57
12265	N/A	0	high	'1/1,000'	28	33	82	96	0	0	0	0	31	0	0	27	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	29	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	30	66	41	0	0	0	0	0	0	0	47	0	0	0	17	0	0	47	0	0	0	10
12265	N/A	0	high	'1/1,000'	31	83	30	0	0	0	0	0	0	0	0	23	20	0	0	0	0	0	0	0	0	90
12265	N/A	0	high	'1/1,000'	32	100	63	0	0	0	0	5	89	0	0	14	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	33	78	12	58	0	0	0	100	100	0	100	0	0	100	54	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	34	53	60	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	35	100	14	0	0	0	0	0	5	100	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	36	100	75	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	37	42	58	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	3	0	0	5
12265	N/A	0	high	'1/1,000'	38	100	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	39	61	76	100	62	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	40	82	77	21	0	23	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0
12265	N/A	0	high	'1/1,000'	41	68	66	0	0	0	0	6	0	0	49	9	0	0	68	56	0	32	0	11	0	0
