#oID,INTENSITY/STRENGTH,VALENCE/PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
10797,15.0204081633,44.0666666667,5.73333333333,8.15555555556,0.377777777778,3.33333333333,5.88888888889,4.73333333333,2.55555555556,8.15555555556,7.11111111111,1.11111111111,3.93333333333,6.77777777778,6.13333333333,1.86666666667,4.08888888889,2.02222222222,4.22222222222,1.46666666667,7.35555555556
10882,62.1734693878,73.9782608696,5.70652173913,51.7173913043,37.9891304348,0.0217391304348,0.0217391304348,2.32608695652,3.79347826087,5.77173913043,0.391304347826,3.07608695652,4.41304347826,0.0869565217391,0.0217391304348,0.521739130435,1.0652173913,0.565217391304,1.01086956522,13.4239130435,6.53260869565
10890,30.7755102041,55.2857142857,4.39285714286,33.8035714286,19.6785714286,0.0178571428571,1.69642857143,6.69642857143,5.33928571429,11.6071428571,0.5,2.26785714286,3.01785714286,4.60714285714,5.03571428571,3.89285714286,4.30357142857,0.803571428571,2.17857142857,5.67857142857,10.7857142857
10895,34.8571428571,52.6567164179,4.97014925373,21.6119402985,7.9552238806,2.85074626866,3.77611940299,4.94029850746,2.29850746269,4.20895522388,1.92537313433,5.64179104478,3.94029850746,8.5671641791,1.16417910448,2.35820895522,1.40298507463,2.77611940299,5.61194029851,6.0447761194,14.6865671642
10925,66.1734693878,21.3563218391,2.01149425287,1.40229885057,1.05747126437,5.81609195402,9.06896551724,6.74712643678,0.931034482759,12.9310344828,20.6781609195,7.63218390805,6.44827586207,13.6781609195,4.71264367816,6.5632183908,11.5862068966,3.10344827586,3.0,0.114942528736,15.9310344828
11086,66.2755102041,58.2222222222,3.07777777778,28.2222222222,11.5777777778,0.122222222222,0.955555555556,6.95555555556,3.74444444444,3.02222222222,3.54444444444,4.82222222222,7.08888888889,8.11111111111,1.4,2.32222222222,2.04444444444,3.15555555556,2.43333333333,15.9666666667,18.8444444444
11124,18.4693877551,57.1509433962,3.69811320755,17.1320754717,1.64150943396,0.754716981132,3.22641509434,9.94339622642,5.96226415094,10.5471698113,7.35849056604,5.35849056604,5.0,7.58490566038,4.49056603774,4.67924528302,2.50943396226,4.88679245283,5.67924528302,2.35849056604,14.2452830189
11419,39.8571428571,36.253968254,0.0952380952381,3.95238095238,2.80952380952,0.349206349206,1.7619047619,3.4126984127,5.2380952381,6.55555555556,7.68253968254,12.2698412698,1.90476190476,6.74603174603,1.44444444444,11.0,6.07936507937,3.87301587302,0.571428571429,6.4126984127,40.1587301587
11428,47.4897959184,33.5714285714,1.24285714286,5.28571428571,1.82857142857,11.5428571429,3.64285714286,2.85714285714,4.07142857143,10.2,3.14285714286,13.4285714286,4.02857142857,9.91428571429,5.64285714286,13.1142857143,3.74285714286,1.01428571429,1.1,4.74285714286,27.1142857143
11525,40.0816326531,49.4342105263,3.34210526316,19.6710526316,10.9868421053,0.263157894737,0.460526315789,4.11842105263,3.85526315789,6.28947368421,4.77631578947,7.36842105263,6.21052631579,5.09210526316,2.81578947368,7.57894736842,2.42105263158,2.65789473684,1.98684210526,8.46052631579,15.1052631579
11527,44.6224489796,41.4861111111,1.66666666667,10.9166666667,4.98611111111,0.0138888888889,2.52777777778,7.94444444444,5.45833333333,10.1111111111,3.30555555556,9.30555555556,3.90277777778,7.06944444444,0.958333333333,7.90277777778,5.79166666667,2.88888888889,4.73611111111,4.13888888889,24.4722222222
11529,33.8367346939,50.546875,4.5625,23.84375,11.859375,2.375,2.34375,3.78125,3.59375,6.734375,1.984375,4.15625,3.359375,4.296875,4.34375,2.75,2.5625,0.1875,2.203125,8.984375,16.5625
11569,25.7551020408,53.4285714286,9.0,25.3214285714,4.96428571429,2.39285714286,2.92857142857,8.625,4.78571428571,5.625,4.92857142857,4.51785714286,5.875,10.2857142857,2.44642857143,2.55357142857,2.10714285714,3.30357142857,4.32142857143,9.32142857143,15.9107142857
11583,42.3469387755,42.9852941176,2.02941176471,12.2058823529,3.89705882353,0.264705882353,1.80882352941,3.75,2.08823529412,7.02941176471,4.13235294118,12.1911764706,5.47058823529,4.26470588235,2.63235294118,7.16176470588,1.95588235294,2.95588235294,0.411764705882,3.82352941176,34.8676470588
11614,23.6530612245,44.9807692308,4.32692307692,14.2115384615,6.0,2.59615384615,4.21153846154,3.21153846154,1.5,6.69230769231,2.38461538462,6.23076923077,7.71153846154,4.25,1.63461538462,5.19230769231,4.44230769231,0.653846153846,0.461538461538,3.13461538462,26.1730769231
11617,19.6530612245,40.0888888889,4.55555555556,4.44444444444,0.0,2.15555555556,19.2888888889,10.4888888889,3.44444444444,9.26666666667,5.95555555556,4.62222222222,4.42222222222,5.2,4.86666666667,4.86666666667,0.377777777778,1.55555555556,2.93333333333,0.444444444444,10.6
11902,36.4489795918,40.4615384615,1.49230769231,6.12307692308,2.53846153846,2.0,2.86153846154,9.0,1.6,14.0,6.46153846154,7.13846153846,4.33846153846,14.4,4.0,4.67692307692,8.47692307692,3.26153846154,3.76923076923,3.24615384615,13.3076923077
11980,60.0306122449,37.8192771084,1.50602409639,10.6385542169,4.39759036145,1.1686746988,2.51807228916,4.39759036145,5.55421686747,8.74698795181,3.8313253012,19.9638554217,6.57831325301,7.27710843373,2.77108433735,11.8313253012,1.36144578313,0.759036144578,2.81927710843,4.6265060241,37.9036144578
12097,26.9489795918,54.6730769231,8.73076923077,17.9807692308,13.9038461538,0.115384615385,1.11538461538,6.59615384615,5.48076923077,4.38461538462,3.46153846154,2.57692307692,5.26923076923,9.07692307692,2.78846153846,3.82692307692,1.88461538462,3.38461538462,2.15384615385,5.17307692308,10.7115384615
12178,41.3214285714,39.7642857143,1.48571428571,9.1,3.35,1.12857142857,2.48571428571,3.52142857143,4.15714285714,6.1,5.14285714286,11.5142857143,2.2,6.27142857143,1.67142857143,7.33571428571,1.97142857143,1.37142857143,1.57142857143,4.07142857143,36.5071428571
12180,56.4081632653,29.0476190476,1.14285714286,12.4523809524,6.2380952381,2.32142857143,2.40476190476,3.40476190476,1.92857142857,23.0119047619,3.46428571429,6.22619047619,6.09523809524,14.7261904762,7.44047619048,4.04761904762,12.9880952381,1.03571428571,0.22619047619,5.19047619048,10.5357142857
12206,53.4489795918,45.023255814,1.0,21.7093023256,13.1046511628,2.60465116279,3.63953488372,3.23255813953,3.23255813953,15.988372093,0.872093023256,4.79069767442,5.40697674419,11.6744186047,4.93023255814,4.96511627907,9.0,1.3488372093,1.63953488372,7.88372093023,11.6046511628
12297,52.1734693878,40.875,1.2875,10.0625,1.2875,0.4375,1.6,4.9375,6.8125,5.475,2.0,7.4625,4.7375,3.5,1.675,8.0,3.0,1.95,3.95,3.225,29.7
12327,49.8367346939,52.8313253012,2.60240963855,26.7951807229,17.4457831325,0.542168674699,2.33734939759,3.46987951807,2.75903614458,10.6987951807,2.4578313253,2.97590361446,8.26506024096,7.02409638554,2.12048192771,1.73493975904,3.27710843373,1.8313253012,2.3734939759,11.1807228916,12.6987951807
12348,43.3979591837,58.5,5.59459459459,33.6351351351,16.9594594595,0.932432432432,0.310810810811,5.68918918919,5.43243243243,5.82432432432,4.35135135135,2.28378378378,3.47297297297,3.32432432432,1.43243243243,1.91891891892,3.12162162162,0.364864864865,6.35135135135,13.6621621622,11.8243243243
12506,28.7040816327,40.3448275862,1.48275862069,6.3275862069,2.63793103448,2.93103448276,4.5,3.1724137931,6.06896551724,8.96551724138,4.63793103448,8.79310344828,2.65517241379,10.5172413793,3.36206896552,6.55172413793,4.39655172414,2.77586206897,1.72413793103,3.12068965517,17.1551724138
12580,46.7346938776,41.3076923077,0.641025641026,8.65384615385,3.65384615385,0.717948717949,1.73076923077,9.75641025641,5.96153846154,4.44871794872,3.64102564103,6.80769230769,4.25641025641,7.42307692308,3.67948717949,6.26923076923,3.78205128205,3.37179487179,1.9358974359,5.94871794872,21.8846153846
12587,32.0306122449,29.5322580645,1.91935483871,2.88709677419,3.24193548387,3.53225806452,5.03225806452,3.96774193548,1.0,18.7419354839,3.45161290323,4.95161290323,2.12903225806,22.4677419355,18.435483871,7.59677419355,8.79032258065,3.93548387097,4.33870967742,1.90322580645,8.46774193548
12741,26.0918367347,47.2459016393,2.55737704918,16.7704918033,5.75409836066,0.606557377049,2.39344262295,3.08196721311,3.34426229508,2.0,5.72131147541,3.47540983607,1.55737704918,6.80327868852,3.72131147541,5.70491803279,4.0,2.83606557377,0.950819672131,9.32786885246,11.3606557377
12748,50.387755102,31.7654320988,0.37037037037,5.07407407407,0.456790123457,3.82716049383,10.3333333333,11.4938271605,2.58024691358,10.1481481481,12.3333333333,8.20987654321,7.04938271605,10.8765432099,6.13580246914,4.28395061728,7.51851851852,3.82716049383,3.6049382716,1.50617283951,11.3703703704
12810,52.9387755102,70.5882352941,8.67058823529,37.5294117647,21.7764705882,0.458823529412,0.729411764706,4.98823529412,4.51764705882,3.67058823529,2.35294117647,2.44705882353,5.69411764706,2.50588235294,0.964705882353,0.705882352941,0.670588235294,3.97647058824,2.03529411765,10.9882352941,8.24705882353
12813,37.8367346939,63.6103896104,2.50649350649,25.2467532468,15.9220779221,0.012987012987,0.883116883117,4.48051948052,5.61038961039,3.27272727273,2.35064935065,3.53246753247,5.54545454545,4.83116883117,0.25974025974,1.64935064935,2.18181818182,2.32467532468,3.49350649351,12.5324675325,8.94805194805
13187,32.4081632653,57.9365079365,3.60317460317,23.873015873,12.619047619,0.31746031746,1.30158730159,6.03174603175,3.39682539683,5.73015873016,1.65079365079,6.39682539683,5.25396825397,3.61904761905,3.14285714286,2.28571428571,0.793650793651,2.71428571429,1.36507936508,10.1904761905,12.6825396825
13204,24.0102040816,45.8679245283,5.75471698113,8.22641509434,0.716981132075,1.24528301887,3.66037735849,8.7358490566,1.83018867925,6.15094339623,8.2641509434,2.98113207547,8.58490566038,6.20754716981,6.03773584906,4.64150943396,1.64150943396,5.7358490566,4.50943396226,3.79245283019,8.0
13216,30.0918367347,48.1451612903,1.17741935484,11.1774193548,1.66129032258,1.0,0.129032258065,5.51612903226,4.46774193548,5.3064516129,2.72580645161,5.58064516129,2.95161290323,11.7580645161,2.51612903226,4.03225806452,7.01612903226,5.6935483871,6.38709677419,13.3709677419,13.1935483871
13436,52.5306122449,26.2441860465,2.06976744186,1.3023255814,0.488372093023,7.0,11.2790697674,10.1627906977,0.209302325581,9.22093023256,10.3604651163,5.76744186047,6.43023255814,13.3837209302,6.58139534884,9.96511627907,9.53488372093,1.61627906977,1.41860465116,0.174418604651,10.511627907
13561,18.7551020408,49.5625,2.72916666667,15.5416666667,10.2708333333,0.5,3.10416666667,2.1875,6.54166666667,11.8333333333,3.5625,6.4375,5.14583333333,5.33333333333,3.20833333333,6.14583333333,3.4375,1.04166666667,0.375,9.85416666667,10.6458333333
14104,24.2551020408,43.6538461538,1.11538461538,2.5,0.634615384615,0.0,3.84615384615,16.5769230769,2.63461538462,3.36538461538,6.38461538462,8.53846153846,7.57692307692,3.01923076923,3.07692307692,2.01923076923,3.03846153846,6.78846153846,0.942307692308,4.26923076923,19.8653846154
14228,6.48979591837,50.0,1.75,12.0833333333,4.83333333333,2.5,4.95833333333,7.41666666667,5.91666666667,9.16666666667,2.04166666667,3.95833333333,4.5,3.29166666667,5.625,4.70833333333,0.333333333333,2.58333333333,8.16666666667,10.125,8.16666666667
14257,29.5612244898,38.4745762712,3.28813559322,2.72881355932,1.71186440678,0.0,1.47457627119,2.94915254237,1.1186440678,6.71186440678,8.03389830508,4.10169491525,3.15254237288,9.22033898305,2.84745762712,2.59322033898,6.47457627119,5.20338983051,4.98305084746,3.25423728814,21.9152542373
14286,76.6326530612,50.8526315789,17.8736842105,6.05263157895,0.0947368421053,0.431578947368,4.37894736842,11.8105263158,2.87368421053,4.71578947368,12.1789473684,1.50526315789,11.8736842105,7.84210526316,3.70526315789,2.07368421053,4.17894736842,4.69473684211,1.12631578947,0.221052631579,5.64210526316
14296,45.5816326531,36.0410958904,1.64383561644,8.94520547945,4.41095890411,1.21917808219,2.95890410959,5.09589041096,4.15068493151,12.5479452055,5.93150684932,9.57534246575,5.41095890411,12.4383561644,3.75342465753,10.1369863014,4.34246575342,4.49315068493,2.53424657534,3.3698630137,22.7945205479
14328,36.612244898,49.6153846154,4.64102564103,11.1282051282,0.025641025641,1.76923076923,4.20512820513,5.71794871795,3.82051282051,9.89743589744,10.8205128205,4.33333333333,4.4358974359,9.97435897436,4.48717948718,10.7692307692,5.71794871795,4.0,5.15384615385,10.7435897436,18.6923076923
14491,45.5408163265,28.1449275362,5.0,1.85507246377,1.15942028986,2.04347826087,5.23188405797,6.1884057971,3.24637681159,8.14492753623,20.7246376812,5.4347826087,5.46376811594,8.8115942029,5.92753623188,1.68115942029,8.1884057971,3.1884057971,1.53623188406,3.63768115942,8.0
14514,41.612244898,37.8461538462,3.23076923077,8.10769230769,0.969230769231,2.41538461538,3.50769230769,2.04615384615,2.43076923077,12.8769230769,7.75384615385,10.5076923077,5.0,12.0307692308,2.69230769231,7.12307692308,3.56923076923,2.18461538462,5.29230769231,5.73846153846,24.7538461538
14525,32.2346938776,46.8947368421,2.0701754386,12.0877192982,1.49122807018,0.0175438596491,0.491228070175,7.61403508772,11.4736842105,3.40350877193,3.80701754386,3.36842105263,10.2631578947,6.33333333333,2.12280701754,7.14035087719,1.78947368421,5.47368421053,6.42105263158,6.49122807018,29.3684210526
15037,47.5102040816,35.8378378378,2.7027027027,8.98648648649,5.54054054054,2.64864864865,3.43243243243,5.85135135135,6.94594594595,7.47297297297,4.06756756757,8.18918918919,6.59459459459,11.8918918919,4.06756756757,9.06756756757,2.72972972973,2.33783783784,8.64864864865,4.18918918919,18.5945945946
15380,50.7244897959,31.6875,1.95,5.325,1.9625,4.8,17.1,7.1875,4.4,16.4875,4.3875,9.3125,4.25,13.1125,7.3,7.625,12.9,3.5625,1.9125,1.0375,14.9625
15510,84.9489795918,20.2886597938,1.11340206186,1.0412371134,0.020618556701,10.1340206186,34.8556701031,18.1958762887,0.247422680412,15.6288659794,8.89690721649,4.54639175258,9.43298969072,13.4226804124,7.96907216495,10.5567010309,15.7422680412,2.34020618557,0.659793814433,0.278350515464,10.5979381443
15606,34.5306122449,59.1029411765,3.73529411765,29.3382352941,17.6176470588,0.779411764706,1.54411764706,4.58823529412,4.63235294118,3.52941176471,1.95588235294,0.882352941176,4.97058823529,5.07352941176,3.47058823529,1.42647058824,2.35294117647,2.89705882353,3.55882352941,10.8235294118,9.79411764706
15717,10.9183673469,33.75,1.84375,7.0,2.84375,0.21875,6.4375,6.3125,0.0,14.25,6.78125,3.0625,11.09375,10.40625,7.78125,12.28125,1.5625,3.78125,4.5,8.46875,9.34375
16255,37.3979591837,52.8088235294,1.39705882353,20.6617647059,8.27941176471,1.61764705882,3.95588235294,3.05882352941,3.86764705882,6.23529411765,3.82352941176,4.08823529412,5.19117647059,5.94117647059,2.42647058824,4.36764705882,2.14705882353,3.63235294118,1.61764705882,9.07352941176,15.3676470588
16324,61.3469387755,27.5975609756,1.5243902439,8.03658536585,5.03658536585,3.5,4.5,4.42682926829,4.86585365854,21.6341463415,4.48780487805,5.51219512195,5.13414634146,19.1951219512,15.012195122,7.9512195122,13.987804878,0.817073170732,1.75609756098,3.31707317073,10.6219512195
16741,52.1632653061,28.6987951807,1.79518072289,3.19277108434,0.602409638554,3.78313253012,5.67469879518,8.49397590361,2.6265060241,8.65060240964,17.3253012048,6.56626506024,5.69879518072,10.6144578313,6.02409638554,6.60240963855,7.86746987952,4.81927710843,3.5421686747,1.9156626506,11.2048192771
17121,32.6224489796,39.0447761194,0.65671641791,9.02985074627,3.55223880597,0.626865671642,2.86567164179,3.35820895522,5.59701492537,7.28358208955,2.62686567164,4.62686567164,3.35820895522,11.0597014925,1.64179104478,2.64179104478,4.65671641791,4.40298507463,5.76119402985,3.13432835821,7.74626865672
17525,25.5612244898,37.0327868852,2.01639344262,7.47540983607,2.86885245902,4.90163934426,4.81967213115,5.73770491803,3.85245901639,15.1475409836,4.4262295082,4.83606557377,3.96721311475,11.262295082,9.73770491803,3.85245901639,9.7868852459,1.83606557377,1.93442622951,3.31147540984,13.0655737705
17617,35.7551020408,57.9253731343,8.07462686567,24.0298507463,10.6865671642,0.223880597015,0.776119402985,8.86567164179,1.86567164179,3.80597014925,3.53731343284,5.13432835821,7.89552238806,7.50746268657,0.65671641791,2.26865671642,0.507462686567,4.44776119403,3.53731343284,6.4776119403,7.67164179104
18554,31.4183673469,33.9285714286,1.44642857143,5.53571428571,0.517857142857,2.58928571429,2.78571428571,3.66071428571,4.82142857143,9.30357142857,8.85714285714,7.98214285714,3.375,15.5357142857,2.80357142857,6.85714285714,4.76785714286,7.98214285714,4.44642857143,4.41071428571,30.8035714286
18635,69.7857142857,26.7640449438,3.84269662921,1.41573033708,1.94382022472,8.5393258427,6.83146067416,9.55056179775,1.38202247191,17.1685393258,5.87640449438,4.02247191011,12.7415730337,15.3033707865,9.40449438202,7.68539325843,14.2921348315,1.13483146067,2.7191011236,0.752808988764,7.68539325843
18827,45.7959183673,41.7375,3.3625,5.5375,1.4875,1.0875,0.8875,5.8,7.2875,8.2875,4.975,6.8625,5.25,12.925,3.4875,3.425,3.7375,6.7125,4.4625,5.3,12.175
19310,67.1275510204,22.9722222222,1.75555555556,0.894444444444,0.0222222222222,9.07222222222,23.5777777778,12.9222222222,2.1,15.0611111111,6.68333333333,5.62222222222,5.96666666667,11.3722222222,6.04444444444,5.13333333333,15.7611111111,0.805555555556,1.11111111111,0.822222222222,9.39444444444
21057,64.7551020408,31.275862069,0.0344827586207,6.33333333333,3.24137931034,2.29885057471,5.71264367816,6.85057471264,3.95402298851,13.5402298851,6.97701149425,8.59770114943,6.96551724138,8.88505747126,3.3908045977,6.57471264368,4.2183908046,2.93103448276,5.65517241379,2.36781609195,28.8965517241
21648,42.3979591837,50.5625,3.85,20.7375,8.95,1.6,2.7125,7.35,4.4,4.975,5.4875,2.7,6.3625,6.675,3.2,2.375,2.3625,1.55,3.7375,9.075,10.425
22310,21.7653061224,48.3653846154,0.365384615385,10.0384615385,3.30769230769,0.0961538461538,2.55769230769,1.5,10.8461538462,5.55769230769,4.23076923077,11.2115384615,4.61538461538,5.80769230769,1.73076923077,5.73076923077,4.78846153846,6.11538461538,8.15384615385,6.36538461538,20.0
22386,26.1734693878,36.5081967213,1.50819672131,6.04918032787,1.06557377049,0.245901639344,3.90163934426,4.73770491803,4.37704918033,6.54098360656,4.04918032787,3.08196721311,4.50819672131,13.5573770492,6.49180327869,3.65573770492,4.44262295082,1.18032786885,3.18032786885,3.06557377049,14.3278688525
22873,44.7959183673,46.75,1.65789473684,14.8684210526,5.03947368421,0.552631578947,0.657894736842,5.11842105263,2.06578947368,6.63157894737,5.75,2.67105263158,4.52631578947,9.18421052632,4.42105263158,4.27631578947,4.13157894737,3.68421052632,3.09210526316,8.09210526316,17.3157894737
23235,49.5204081633,36.1585365854,0.713414634146,8.80487804878,3.98780487805,1.17682926829,1.64634146341,3.35975609756,6.67073170732,6.53048780488,9.53658536585,10.3658536585,4.89634146341,7.33536585366,2.9756097561,6.20731707317,3.99390243902,5.9512195122,3.07926829268,3.57926829268,24.25
23642,50.2755102041,25.0746268657,3.07462686567,3.34328358209,1.31343283582,8.53731343284,5.83582089552,6.17910447761,3.94029850746,13.6865671642,17.9850746269,8.46268656716,6.02985074627,18.9104477612,4.0447761194,12.3432835821,11.1492537313,4.4776119403,4.40298507463,2.91044776119,15.9850746269
24020,66.0204081633,77.3711340206,4.76288659794,55.2164948454,40.9072164948,0.123711340206,0.144329896907,2.92783505155,3.13402061856,5.9381443299,0.298969072165,1.35051546392,6.13402061856,0.639175257732,0.0412371134021,0.443298969072,0.164948453608,0.505154639175,1.16494845361,12.9072164948,5.65979381443
24116,29.5408163265,50.421875,1.34375,14.8125,10.0625,0.796875,1.578125,3.859375,8.0625,5.390625,1.1875,4.375,7.25,8.421875,1.453125,3.234375,2.921875,2.25,0.40625,11.046875,16.046875
24197,9.62244897959,43.0294117647,5.58823529412,5.94117647059,4.02941176471,7.38235294118,6.47058823529,8.88235294118,6.85294117647,14.7647058824,3.29411764706,8.67647058824,8.41176470588,14.0882352941,9.91176470588,5.61764705882,2.11764705882,4.02941176471,4.5,3.02941176471,10.0294117647
24473,60.0918367347,42.2619047619,1.96428571429,12.7023809524,4.47619047619,0.392857142857,2.15476190476,7.59523809524,7.82142857143,4.22619047619,2.07142857143,6.42857142857,6.75,5.60714285714,0.916666666667,8.4880952381,3.5,5.94047619048,4.47619047619,7.89285714286,25.2976190476
24513,42.0,50.0147058824,2.54411764706,15.6911764706,15.1911764706,0.0147058823529,1.86764705882,5.08823529412,7.80882352941,9.41176470588,4.79411764706,6.26470588235,4.13235294118,5.14705882353,0.867647058824,1.47058823529,3.5,4.14705882353,10.6617647059,9.42647058824,16.6470588235
24834,44.1734693878,67.1139240506,6.74683544304,36.2151898734,13.9493670886,0.0126582278481,1.56962025316,8.60759493671,4.41772151899,4.16455696203,0.632911392405,2.86075949367,12.1392405063,5.06329113924,0.79746835443,1.75949367089,0.430379746835,1.15189873418,3.3164556962,21.4050632911,6.39240506329
26331,50.306122449,41.5384615385,8.57692307692,8.67948717949,0.692307692308,0.653846153846,1.69230769231,5.0641025641,5.46153846154,10.7564102564,11.8205128205,4.34615384615,6.92307692308,9.85897435897,4.97435897436,3.35897435897,4.78205128205,4.15384615385,1.07692307692,1.24358974359,11.8717948718
27457,73.7959183673,39.625,12.6875,9.71875,0.65625,3.5,3.63541666667,6.5625,2.92708333333,8.97916666667,18.3125,2.48958333333,8.58333333333,12.1354166667,5.03125,3.34375,7.01041666667,9.1875,2.76041666667,1.26041666667,6.0
27458,40.6224489796,34.7941176471,1.92647058824,4.20588235294,0.338235294118,0.0147058823529,0.691176470588,5.98529411765,8.41176470588,7.66176470588,3.67647058824,4.63235294118,1.75,10.1176470588,4.27941176471,4.07352941176,13.7941176471,12.5882352941,9.77941176471,3.22058823529,13.1029411765
31209,56.0510204082,38.619047619,0.916666666667,7.47619047619,5.75,0.666666666667,2.07142857143,3.05952380952,6.34523809524,8.2619047619,6.16666666667,4.84523809524,5.57142857143,13.5238095238,9.44047619048,5.2380952381,3.22619047619,5.25,5.16666666667,3.95238095238,16.3571428571
31210,32.3163265306,45.2923076923,3.81538461538,15.2153846154,4.0,0.8,4.30769230769,5.49230769231,3.49230769231,4.67692307692,3.10769230769,4.33846153846,6.78461538462,11.9538461538,3.12307692308,8.09230769231,3.13846153846,2.23076923077,2.75384615385,12.1076923077,8.33846153846
31225,30.6836734694,53.6060606061,1.48484848485,15.4393939394,2.24242424242,1.37878787879,2.43939393939,5.51515151515,0.742424242424,7.39393939394,3.0,3.42424242424,5.40909090909,8.54545454545,5.66666666667,2.15151515152,2.72727272727,4.48484848485,3.31818181818,19.3787878788,12.9696969697
31234,40.4081632653,43.9857142857,5.38571428571,19.5285714286,2.67142857143,0.0,1.21428571429,8.85714285714,3.22857142857,7.77142857143,1.71428571429,4.47142857143,3.64285714286,7.94285714286,4.54285714286,6.3,5.0,1.84285714286,2.57142857143,9.08571428571,4.21428571429
31244,54.5,64.3139534884,3.1976744186,29.4069767442,9.41860465116,0.0,0.279069767442,4.97674418605,4.87209302326,3.27906976744,1.41860465116,2.97674418605,5.83720930233,3.12790697674,2.03488372093,3.48837209302,1.22093023256,2.5,5.32558139535,12.523255814,11.9534883721
31246,48.887755102,50.2142857143,1.52380952381,19.1666666667,6.78571428571,0.607142857143,1.67857142857,6.15476190476,8.22619047619,3.88095238095,2.07142857143,12.0476190476,4.03571428571,3.71428571429,1.0,6.55952380952,1.63095238095,0.869047619048,2.29761904762,3.39285714286,35.8214285714
31249,51.5102040816,60.686746988,1.25301204819,28.2168674699,13.421686747,0.0361445783133,0.481927710843,7.01204819277,10.0120481928,8.3734939759,2.40963855422,5.84337349398,3.42168674699,3.51807228916,0.710843373494,3.07228915663,1.92771084337,4.4578313253,3.84337349398,11.8674698795,16.9638554217
31252,27.4591836735,41.1818181818,0.963636363636,7.54545454545,1.96363636364,0.181818181818,2.89090909091,1.34545454545,3.72727272727,5.94545454545,2.89090909091,6.92727272727,3.23636363636,11.4181818182,3.90909090909,6.92727272727,3.69090909091,3.50909090909,4.89090909091,4.65454545455,20.0909090909
31260,33.8265306122,48.8166666667,8.25,26.75,9.46666666667,0.883333333333,1.23333333333,5.15,1.91666666667,12.65,1.0,2.55,6.85,8.66666666667,4.51666666667,1.73333333333,4.15,2.38333333333,1.56666666667,7.23333333333,9.9
31265,62.9285714286,75.8571428571,12.8021978022,53.4285714286,34.1758241758,0.186813186813,0.0769230769231,5.41758241758,5.12087912088,4.0,1.03296703297,2.84615384615,5.08791208791,0.758241758242,0.263736263736,0.494505494505,1.56043956044,0.252747252747,0.835164835165,10.0879120879,8.04395604396
31266,35.3775510204,64.4029850746,3.71641791045,29.8656716418,29.776119403,0.776119402985,1.67164179104,2.97014925373,5.61194029851,5.13432835821,0.955223880597,3.07462686567,4.76119402985,5.85074626866,2.76119402985,0.119402985075,1.76119402985,1.55223880597,2.91044776119,10.9552238806,8.19402985075
31268,13.3469387755,38.8863636364,0.772727272727,2.52272727273,1.11363636364,2.70454545455,3.52272727273,2.90909090909,3.45454545455,9.34090909091,3.59090909091,4.70454545455,6.70454545455,10.9772727273,9.70454545455,9.47727272727,3.40909090909,2.02272727273,1.97727272727,2.77272727273,8.38636363636
31272,49.8265306122,56.8518518519,1.55555555556,23.049382716,8.08641975309,0.0246913580247,0.185185185185,1.71604938272,6.1975308642,2.85185185185,0.62962962963,9.9012345679,2.51851851852,1.25925925926,1.17283950617,5.46913580247,0.41975308642,0.185185185185,0.543209876543,11.9012345679,28.3456790123
31404,17.0612244898,51.5952380952,2.07142857143,5.80952380952,0.571428571429,0.619047619048,2.61904761905,11.0,4.52380952381,5.14285714286,2.38095238095,5.0,9.61904761905,7.2619047619,0.809523809524,2.07142857143,0.619047619048,8.0,2.80952380952,3.28571428571,18.119047619
32594,75.3367346939,39.585106383,3.43617021277,5.98936170213,1.09574468085,0.744680851064,6.62765957447,15.0,2.96808510638,3.75531914894,9.85106382979,7.97872340426,7.51063829787,4.76595744681,1.57446808511,1.92553191489,2.52127659574,8.13829787234,16.0,4.37234042553,7.71276595745
33032,24.9081632653,43.0344827586,6.68965517241,6.51724137931,0.0,0.931034482759,0.413793103448,1.24137931034,3.96551724138,10.4482758621,1.48275862069,6.44827586207,6.58620689655,13.1379310345,2.31034482759,5.58620689655,0.103448275862,2.96551724138,3.48275862069,1.44827586207,20.4137931034
36822,46.9285714286,51.9733333333,8.72,8.64,1.58666666667,0.36,5.08,7.73333333333,1.62666666667,6.61333333333,8.86666666667,3.69333333333,10.28,14.5866666667,6.65333333333,3.90666666667,3.21333333333,4.53333333333,3.30666666667,2.12,6.65333333333
60999,30.7857142857,35.275862069,4.56896551724,13.0862068966,0.241379310345,1.31034482759,3.25862068966,5.27586206897,2.96551724138,11.2586206897,4.12068965517,5.05172413793,9.1724137931,13.3103448276,9.10344827586,10.0517241379,4.27586206897,5.48275862069,3.63793103448,8.37931034483,7.1724137931
61005,31.7653061224,46.9344262295,1.08196721311,11.4098360656,1.75409836066,0.475409836066,0.590163934426,6.3606557377,5.70491803279,4.95081967213,1.80327868852,7.83606557377,6.26229508197,7.7868852459,1.86885245902,6.49180327869,3.91803278689,4.55737704918,2.52459016393,11.0491803279,26.0819672131
